Date;Filière;Valeur (GW);Nature
2019/04/03;"Enveloppe basse 2014 - 2019";52,144192;Données Consolidées
2019/04/04;"Enveloppe basse 2014 - 2019";52,617276104167;Données Consolidées
2019/04/05;"Enveloppe basse 2014 - 2019";53,079150916667;Données Consolidées
2019/04/06;"Enveloppe basse 2014 - 2019";54,026954958333;Données Consolidées
2019/04/07;"Enveloppe basse 2014 - 2019";53,263829020833;Données Consolidées
2019/04/08;"Enveloppe basse 2014 - 2019";45,947436416667;Données Consolidées
2019/04/09;"Enveloppe basse 2014 - 2019";41,904891083333;Données Consolidées
2019/04/10;"Enveloppe basse 2014 - 2019";41,391595895833;Données Consolidées
2019/04/11;"Enveloppe basse 2014 - 2019";50,5191159375;Données Consolidées
2019/04/12;"Enveloppe basse 2014 - 2019";51,2247916875;Données Consolidées
2019/04/13;"Enveloppe basse 2014 - 2019";51,311075145833;Données Consolidées
2019/04/14;"Enveloppe basse 2014 - 2019";50,284888645833;Données Consolidées
2019/04/15;"Enveloppe basse 2014 - 2019";46,02606075;Données Consolidées
2019/04/16;"Enveloppe basse 2014 - 2019";43,283204770833;Données Consolidées
2019/04/17;"Enveloppe basse 2014 - 2019";50,196726770833;Données Consolidées
2019/04/18;"Enveloppe basse 2014 - 2019";49,8269613125;Données Consolidées
2019/04/19;"Enveloppe basse 2014 - 2019";48,678050020833;Données Consolidées
2019/04/20;"Enveloppe basse 2014 - 2019";47,4962659375;Données Consolidées
2019/04/21;"Enveloppe basse 2014 - 2019";47,425948875;Données Consolidées
2019/04/22;"Enveloppe basse 2014 - 2019";42,011632541667;Données Consolidées
2019/04/23;"Enveloppe basse 2014 - 2019";39,219767895833;Données Consolidées
2019/04/24;"Enveloppe basse 2014 - 2019";45,668715666667;Données Consolidées
2019/04/25;"Enveloppe basse 2014 - 2019";47,0435563125;Données Consolidées
2019/04/26;"Enveloppe basse 2014 - 2019";47,8809488125;Données Consolidées
2019/04/27;"Enveloppe basse 2014 - 2019";48,730014520833;Données Consolidées
2019/04/28;"Enveloppe basse 2014 - 2019";48,698117708333;Données Consolidées
2019/04/29;"Enveloppe basse 2014 - 2019";43,333971208333;Données Consolidées
2019/04/30;"Enveloppe basse 2014 - 2019";41,209184083333;Données Consolidées
2019/05/01;"Enveloppe basse 2014 - 2019";43,108151375;Données Consolidées
2019/05/02;"Enveloppe basse 2014 - 2019";51,617602875;Données Consolidées
2019/05/03;"Enveloppe basse 2014 - 2019";51,845687458333;Données Consolidées
2019/05/04;"Enveloppe basse 2014 - 2019";50,047051770833;Données Consolidées
2019/05/05;"Enveloppe basse 2014 - 2019";44,591028625;Données Consolidées
2019/05/06;"Enveloppe basse 2014 - 2019";41,4217998125;Données Consolidées
2019/05/07;"Enveloppe basse 2014 - 2019";39,825534645833;Données Consolidées
2019/05/08;"Enveloppe basse 2014 - 2019";39,1805188125;Données Consolidées
2019/05/09;"Enveloppe basse 2014 - 2019";48,484245395833;Données Consolidées
2019/05/10;"Enveloppe basse 2014 - 2019";44,042623;Données Consolidées
2019/05/11;"Enveloppe basse 2014 - 2019";49,419634520833;Données Consolidées
2019/05/12;"Enveloppe basse 2014 - 2019";44,236738770833;Données Consolidées
2019/05/13;"Enveloppe basse 2014 - 2019";41,684460854167;Données Consolidées
2019/05/14;"Enveloppe basse 2014 - 2019";39,403916708333;Données Consolidées
2019/05/15;"Enveloppe basse 2014 - 2019";46,420858375;Données Consolidées
2019/05/16;"Enveloppe basse 2014 - 2019";47,447957979167;Données Consolidées
2019/05/17;"Enveloppe basse 2014 - 2019";47,566216916667;Données Consolidées
2019/05/18;"Enveloppe basse 2014 - 2019";41,172017166667;Données Consolidées
2019/05/19;"Enveloppe basse 2014 - 2019";45,137709604167;Données Consolidées
2019/05/20;"Enveloppe basse 2014 - 2019";42,436841645833;Données Consolidées
2019/05/21;"Enveloppe basse 2014 - 2019";39,4343288125;Données Consolidées
2019/05/22;"Enveloppe basse 2014 - 2019";46,623314833333;Données Consolidées
2019/05/23;"Enveloppe basse 2014 - 2019";46,641763208333;Données Consolidées
2019/05/24;"Enveloppe basse 2014 - 2019";47,139240291667;Données Consolidées
2019/05/25;"Enveloppe basse 2014 - 2019";47,374095979167;Données Consolidées
2019/05/26;"Enveloppe basse 2014 - 2019";43,2808956875;Données Consolidées
2019/05/27;"Enveloppe basse 2014 - 2019";41,0646845625;Données Consolidées
2019/05/28;"Enveloppe basse 2014 - 2019";38,620534229167;Données Consolidées
2019/05/29;"Enveloppe basse 2014 - 2019";39,868810125;Données Consolidées
2019/05/30;"Enveloppe basse 2014 - 2019";46,876453833333;Données Consolidées
2019/05/31;"Enveloppe basse 2014 - 2019";47,425179916667;Données Consolidées
2019/06/01;"Enveloppe basse 2014 - 2019";47,418214416667;Données Consolidées
2019/06/02;"Enveloppe basse 2014 - 2019";43,367239104167;Données Consolidées
2019/06/03;"Enveloppe basse 2014 - 2019";40,8998063125;Données Consolidées
2019/06/04;"Enveloppe basse 2014 - 2019";38,175478270833;Données Consolidées
2019/06/05;"Enveloppe basse 2014 - 2019";45,4764540625;Données Consolidées
2019/06/06;"Enveloppe basse 2014 - 2019";46,34015925;Données Consolidées
2019/06/07;"Enveloppe basse 2014 - 2019";46,823726666667;Données Consolidées
2019/06/08;"Enveloppe basse 2014 - 2019";46,826583125;Données Consolidées
2019/06/09;"Enveloppe basse 2014 - 2019";46,169793041667;Données Consolidées
2019/06/10;"Enveloppe basse 2014 - 2019";40,976947145833;Données Consolidées
2019/06/11;"Enveloppe basse 2014 - 2019";38,558500979167;Données Consolidées
2019/06/12;"Enveloppe basse 2014 - 2019";45,939796083333;Données Consolidées
2019/06/13;"Enveloppe basse 2014 - 2019";46,721915333333;Données Consolidées
2019/06/14;"Enveloppe basse 2014 - 2019";46,619391854167;Données Consolidées
2019/06/15;"Enveloppe basse 2014 - 2019";47,033190291667;Données Consolidées
2019/06/16;"Enveloppe basse 2014 - 2019";46,74871775;Données Consolidées
2019/06/17;"Enveloppe basse 2014 - 2019";41,371909125;Données Consolidées
2019/06/18;"Enveloppe basse 2014 - 2019";38,341141125;Données Consolidées
2019/06/19;"Enveloppe basse 2014 - 2019";45,691413645833;Données Consolidées
2019/06/20;"Enveloppe basse 2014 - 2019";47,2627198125;Données Consolidées
2019/06/21;"Enveloppe basse 2014 - 2019";47,242252916667;Données Consolidées
2019/06/22;"Enveloppe basse 2014 - 2019";46,908344770833;Données Consolidées
2019/06/23;"Enveloppe basse 2014 - 2019";46,250624520833;Données Consolidées
2019/06/24;"Enveloppe basse 2014 - 2019";40,981984375;Données Consolidées
2019/06/25;"Enveloppe basse 2014 - 2019";38,674145604167;Données Consolidées
2019/06/26;"Enveloppe basse 2014 - 2019";46,063264145833;Données Consolidées
2019/06/27;"Enveloppe basse 2014 - 2019";47,5457015;Données Consolidées
2019/06/28;"Enveloppe basse 2014 - 2019";47,9284548125;Données Consolidées
2019/06/29;"Enveloppe basse 2014 - 2019";47,279151416667;Données Consolidées
2019/06/30;"Enveloppe basse 2014 - 2019";46,743495458333;Données Consolidées
2019/07/01;"Enveloppe basse 2014 - 2019";41,905971270833;Données Consolidées
2019/07/02;"Enveloppe basse 2014 - 2019";38,829494520833;Données Consolidées
2019/07/03;"Enveloppe basse 2014 - 2019";46,074151541667;Données Consolidées
2019/07/04;"Enveloppe basse 2014 - 2019";47,846173104167;Données Consolidées
2019/07/05;"Enveloppe basse 2014 - 2019";48,108145604167;Données Consolidées
2019/07/06;"Enveloppe basse 2014 - 2019";48,567747833333;Données Consolidées
2019/07/07;"Enveloppe basse 2014 - 2019";47,993363729167;Données Consolidées
2019/07/08;"Enveloppe basse 2014 - 2019";42,232165208333;Données Consolidées
2019/07/09;"Enveloppe basse 2014 - 2019";39,137081666667;Données Consolidées
2019/07/10;"Enveloppe basse 2014 - 2019";46,241582145833;Données Consolidées
2019/07/11;"Enveloppe basse 2014 - 2019";47,647277708333;Données Consolidées
2019/07/12;"Enveloppe basse 2014 - 2019";47,334966041667;Données Consolidées
2019/07/13;"Enveloppe basse 2014 - 2019";48,229225916667;Données Consolidées
2019/07/14;"Enveloppe basse 2014 - 2019";39,39584325;Données Consolidées
2019/07/15;"Enveloppe basse 2014 - 2019";41,166260395833;Données Consolidées
2019/07/16;"Enveloppe basse 2014 - 2019";38,94778775;Données Consolidées
2019/07/17;"Enveloppe basse 2014 - 2019";44,466110375;Données Consolidées
2019/07/18;"Enveloppe basse 2014 - 2019";47,072089583333;Données Consolidées
2019/07/19;"Enveloppe basse 2014 - 2019";48,346875229167;Données Consolidées
2019/07/20;"Enveloppe basse 2014 - 2019";48,325291666667;Données Consolidées
2019/07/21;"Enveloppe basse 2014 - 2019";47,586955875;Données Consolidées
2019/07/22;"Enveloppe basse 2014 - 2019";42,137560041667;Données Consolidées
2019/07/23;"Enveloppe basse 2014 - 2019";39,145898270833;Données Consolidées
2019/07/24;"Enveloppe basse 2014 - 2019";45,94623925;Données Consolidées
2019/07/25;"Enveloppe basse 2014 - 2019";46,9546961875;Données Consolidées
2019/07/26;"Enveloppe basse 2014 - 2019";47,246552979167;Données Consolidées
2019/07/27;"Enveloppe basse 2014 - 2019";47,213744791667;Données Consolidées
2019/07/28;"Enveloppe basse 2014 - 2019";46,264957666667;Données Consolidées
2019/07/29;"Enveloppe basse 2014 - 2019";41,281408416667;Données Consolidées
2019/07/30;"Enveloppe basse 2014 - 2019";37,708472625;Données Consolidées
2019/07/31;"Enveloppe basse 2014 - 2019";43,091961916667;Données Consolidées
2019/08/01;"Enveloppe basse 2014 - 2019";44,1878758125;Données Consolidées
2019/08/02;"Enveloppe basse 2014 - 2019";44,5909035625;Données Consolidées
2019/08/03;"Enveloppe basse 2014 - 2019";44,337760125;Données Consolidées
2019/08/04;"Enveloppe basse 2014 - 2019";42,962510895833;Données Consolidées
2019/08/05;"Enveloppe basse 2014 - 2019";39,2533111875;Données Consolidées
2019/08/06;"Enveloppe basse 2014 - 2019";36,793101520833;Données Consolidées
2019/08/07;"Enveloppe basse 2014 - 2019";41,674384416667;Données Consolidées
2019/08/08;"Enveloppe basse 2014 - 2019";42,392637020833;Données Consolidées
2019/08/09;"Enveloppe basse 2014 - 2019";41,956644854167;Données Consolidées
2019/08/10;"Enveloppe basse 2014 - 2019";41,9106183125;Données Consolidées
2019/08/11;"Enveloppe basse 2014 - 2019";41,705565041667;Données Consolidées
2019/08/12;"Enveloppe basse 2014 - 2019";38,5595745625;Données Consolidées
2019/08/13;"Enveloppe basse 2014 - 2019";36,505780270833;Données Consolidées
2019/08/14;"Enveloppe basse 2014 - 2019";40,099465125;Données Consolidées
2019/08/15;"Enveloppe basse 2014 - 2019";37,200742645833;Données Consolidées
2019/08/16;"Enveloppe basse 2014 - 2019";41,250705791667;Données Consolidées
2019/08/17;"Enveloppe basse 2014 - 2019";41,092724229167;Données Consolidées
2019/08/18;"Enveloppe basse 2014 - 2019";40,085658729167;Données Consolidées
2019/08/19;"Enveloppe basse 2014 - 2019";37,449517395833;Données Consolidées
2019/08/20;"Enveloppe basse 2014 - 2019";35,487096895833;Données Consolidées
2019/08/21;"Enveloppe basse 2014 - 2019";40,793618875;Données Consolidées
2019/08/22;"Enveloppe basse 2014 - 2019";42,094029041667;Données Consolidées
2019/08/23;"Enveloppe basse 2014 - 2019";42,5635425;Données Consolidées
2019/08/24;"Enveloppe basse 2014 - 2019";43,149096020833;Données Consolidées
2019/08/25;"Enveloppe basse 2014 - 2019";43,468529583333;Données Consolidées
2019/08/26;"Enveloppe basse 2014 - 2019";39,841043041667;Données Consolidées
2019/08/27;"Enveloppe basse 2014 - 2019";37,163410770833;Données Consolidées
2019/08/28;"Enveloppe basse 2014 - 2019";43,758436354167;Données Consolidées
2019/08/29;"Enveloppe basse 2014 - 2019";45,055127604167;Données Consolidées
2019/08/30;"Enveloppe basse 2014 - 2019";46,089653916667;Données Consolidées
2019/08/31;"Enveloppe basse 2014 - 2019";46,8053535625;Données Consolidées
2019/09/01;"Enveloppe basse 2014 - 2019";46,3479225625;Données Consolidées
2019/09/02;"Enveloppe basse 2014 - 2019";41,2770223125;Données Consolidées
2019/09/03;"Enveloppe basse 2014 - 2019";38,564985791667;Données Consolidées
2019/09/04;"Enveloppe basse 2014 - 2019";45,275865770833;Données Consolidées
2019/09/05;"Enveloppe basse 2014 - 2019";46,685581708333;Données Consolidées
2019/09/06;"Enveloppe basse 2014 - 2019";47,0149798125;Données Consolidées
2019/09/07;"Enveloppe basse 2014 - 2019";46,632857833333;Données Consolidées
2019/09/08;"Enveloppe basse 2014 - 2019";46,09103075;Données Consolidées
2019/09/09;"Enveloppe basse 2014 - 2019";40,953145229167;Données Consolidées
2019/09/10;"Enveloppe basse 2014 - 2019";39,033255604167;Données Consolidées
2019/09/11;"Enveloppe basse 2014 - 2019";46,000578625;Données Consolidées
2019/09/12;"Enveloppe basse 2014 - 2019";47,004868583333;Données Consolidées
2019/09/13;"Enveloppe basse 2014 - 2019";47,18765475;Données Consolidées
2019/09/14;"Enveloppe basse 2014 - 2019";47,231059604167;Données Consolidées
2019/09/15;"Enveloppe basse 2014 - 2019";46,633358229167;Données Consolidées
2019/09/16;"Enveloppe basse 2014 - 2019";41,414046166667;Données Consolidées
2019/09/17;"Enveloppe basse 2014 - 2019";39,195414854167;Données Consolidées
2019/09/18;"Enveloppe basse 2014 - 2019";46,111104625;Données Consolidées
2019/09/19;"Enveloppe basse 2014 - 2019";47,078109;Données Consolidées
2019/09/20;"Enveloppe basse 2014 - 2019";46,91586975;Données Consolidées
2019/09/21;"Enveloppe basse 2014 - 2019";46,8000680625;Données Consolidées
