Date;Filière;Valeur
2018/11/23;"Consommation journalière brute (GW)";67,6778904
2018/11/24;"Consommation journalière brute (GW)";59,7327366
2018/11/25;"Consommation journalière brute (GW)";58,456572
2018/11/26;"Consommation journalière brute (GW)";66,6487254
2018/11/27;"Consommation journalière brute (GW)";67,92489
2018/11/28;"Consommation journalière brute (GW)";65,9077266
2018/11/29;"Consommation journalière brute (GW)";63,602397
2018/11/30;"Consommation journalière brute (GW)";62,4908988
2018/12/01;"Consommation journalière brute (GW)";58,0037394
2018/12/02;"Consommation journalière brute (GW)";53,5989132
2018/12/03;"Consommation journalière brute (GW)";58,3330722
2018/12/04;"Consommation journalière brute (GW)";59,3622372
2018/12/05;"Consommation journalière brute (GW)";61,2147342
2018/12/06;"Consommation journalière brute (GW)";59,9385696
2018/12/07;"Consommation journalière brute (GW)";60,2267358
2018/12/08;"Consommation journalière brute (GW)";57,3450738
2018/12/09;"Consommation journalière brute (GW)";54,9162444
2018/12/10;"Consommation journalière brute (GW)";63,5200638
2018/12/11;"Consommation journalière brute (GW)";67,6367238
2018/12/12;"Consommation journalière brute (GW)";71,1358848
2018/12/13;"Consommation journalière brute (GW)";74,3880462
2018/12/14;"Consommation journalière brute (GW)";75,540711
2018/12/15;"Consommation journalière brute (GW)";70,9300518
2018/12/16;"Consommation journalière brute (GW)";64,3845624
2018/12/17;"Consommation journalière brute (GW)";68,5835556
2018/12/18;"Consommation journalière brute (GW)";69,98322
2018/12/19;"Consommation journalière brute (GW)";67,4308908
2018/12/20;"Consommation journalière brute (GW)";66,7310586
2018/12/21;"Consommation journalière brute (GW)";63,4788972
2018/12/22;"Consommation journalière brute (GW)";55,2867438
2018/12/23;"Consommation journalière brute (GW)";52,5697482
2018/12/24;"Consommation journalière brute (GW)";53,8870794
2018/12/25;"Consommation journalière brute (GW)";54,134079
2018/12/26;"Consommation journalière brute (GW)";64,6727286
2018/12/27;"Consommation journalière brute (GW)";68,130723
2018/12/28;"Consommation journalière brute (GW)";67,719057
2018/12/29;"Consommation journalière brute (GW)";64,5903954
2018/12/30;"Consommation journalière brute (GW)";60,926568
2018/12/31;"Consommation journalière brute (GW)";61,8322332
2019/01/01;"Consommation journalière brute (GW)";57,9214062
2019/01/02;"Consommation journalière brute (GW)";65,7018936
2019/01/03;"Consommation journalière brute (GW)";71,835717
2019/01/04;"Consommation journalière brute (GW)";74,3468796
2019/01/05;"Consommation journalière brute (GW)";69,8185536
2019/01/06;"Consommation journalière brute (GW)";67,0603914
2019/01/07;"Consommation journalière brute (GW)";72,864882
2019/01/08;"Consommation journalière brute (GW)";71,7945504
2019/01/09;"Consommation journalière brute (GW)";73,482381
2019/01/10;"Consommation journalière brute (GW)";76,775709
2019/01/11;"Consommation journalière brute (GW)";75,746544
2019/01/12;"Consommation journalière brute (GW)";67,8425568
2019/01/13;"Consommation journalière brute (GW)";61,5852336
2019/01/14;"Consommation journalière brute (GW)";67,5543906
2019/01/15;"Consommation journalière brute (GW)";70,0243866
2019/01/16;"Consommation journalière brute (GW)";72,1650498
2019/01/17;"Consommation journalière brute (GW)";70,806552
2019/01/18;"Consommation journalière brute (GW)";74,2645464
2019/01/19;"Consommation journalière brute (GW)";69,777387
2019/01/20;"Consommation journalière brute (GW)";66,6075588
2019/01/21;"Consommation journalière brute (GW)";76,1993766
2019/01/22;"Consommation journalière brute (GW)";78,628206
2019/01/23;"Consommation journalière brute (GW)";77,9695404
2019/01/24;"Consommation journalière brute (GW)";79,5338712
2019/01/25;"Consommation journalière brute (GW)";76,6933758
2019/01/26;"Consommation journalière brute (GW)";66,8133918
2019/01/27;"Consommation journalière brute (GW)";63,9317298
2019/01/28;"Consommation journalière brute (GW)";73,276548
2019/01/29;"Consommation journalière brute (GW)";75,952377
2019/01/30;"Consommation journalière brute (GW)";76,5287094
2019/01/31;"Consommation journalière brute (GW)";77,5167078
2019/02/01;"Consommation journalière brute (GW)";73,1530482
2019/02/02;"Consommation journalière brute (GW)";68,6658888
2019/02/03;"Consommation journalière brute (GW)";68,0483898
2019/02/04;"Consommation journalière brute (GW)";77,393208
2019/02/05;"Consommation journalière brute (GW)";74,4703794
2019/02/06;"Consommation journalière brute (GW)";71,5475508
2019/02/07;"Consommation journalière brute (GW)";69,8597202
2019/02/08;"Consommation journalière brute (GW)";69,2010546
2019/02/09;"Consommation journalière brute (GW)";61,955733
2019/02/10;"Consommation journalière brute (GW)";59,8150698
2019/02/11;"Consommation journalière brute (GW)";69,159888
2019/02/12;"Consommation journalière brute (GW)";71,0535516
2019/02/13;"Consommation journalière brute (GW)";71,0947182
2019/02/14;"Consommation journalière brute (GW)";69,2010546
2019/02/15;"Consommation journalière brute (GW)";66,1958928
2019/02/16;"Consommation journalière brute (GW)";59,5269036
2019/02/17;"Consommation journalière brute (GW)";55,7395764
2019/02/18;"Consommation journalière brute (GW)";62,5320654
2019/02/19;"Consommation journalière brute (GW)";64,0963962
2019/02/20;"Consommation journalière brute (GW)";64,8785616
2019/02/21;"Consommation journalière brute (GW)";63,6847302
2019/02/22;"Consommation journalière brute (GW)";61,4617338
2019/02/23;"Consommation journalière brute (GW)";54,5869116
2019/02/24;"Consommation journalière brute (GW)";53,1460806
2019/02/25;"Consommation journalière brute (GW)";59,897403
2019/02/26;"Consommation journalière brute (GW)";59,1975708
2019/02/27;"Consommation journalière brute (GW)";58,1684058
2019/02/28;"Consommation journalière brute (GW)";58,5800718
2019/03/01;"Consommation journalière brute (GW)";58,7035716
2019/03/02;"Consommation journalière brute (GW)";54,0517458
2019/03/03;"Consommation journalière brute (GW)";51,3759168
2019/03/04;"Consommation journalière brute (GW)";59,69157
2019/03/05;"Consommation journalière brute (GW)";61,2147342
2019/03/06;"Consommation journalière brute (GW)";61,0089012
2019/03/07;"Consommation journalière brute (GW)";60,4325688
2019/03/08;"Consommation journalière brute (GW)";60,720735
2019/03/09;"Consommation journalière brute (GW)";54,3810786
2019/03/10;"Consommation journalière brute (GW)";50,7172512
2019/03/11;"Consommation journalière brute (GW)";60,514902
2019/03/12;"Consommation journalière brute (GW)";63,1495644
2019/03/13;"Consommation journalière brute (GW)";63,5612304
2019/03/14;"Consommation journalière brute (GW)";64,3845624
2019/03/15;"Consommation journalière brute (GW)";60,8442348
2019/03/16;"Consommation journalière brute (GW)";52,8579144
2019/03/17;"Consommation journalière brute (GW)";52,1169156
2019/03/18;"Consommation journalière brute (GW)";61,7087334
2019/03/19;"Consommation journalière brute (GW)";62,161566
2019/03/20;"Consommation journalière brute (GW)";61,338234
2019/03/21;"Consommation journalière brute (GW)";59,3622372
2019/03/22;"Consommation journalière brute (GW)";57,0569076
2019/03/23;"Consommation journalière brute (GW)";50,8819176
2019/03/24;"Consommation journalière brute (GW)";48,2884218
2019/03/25;"Consommation journalière brute (GW)";56,5629084
2019/03/26;"Consommation journalière brute (GW)";58,2919056
2019/03/27;"Consommation journalière brute (GW)";58,2095724
2019/03/28;"Consommation journalière brute (GW)";57,0980742
2019/03/29;"Consommation journalière brute (GW)";54,957411
2019/03/30;"Consommation journalière brute (GW)";48,3295884
2019/03/31;"Consommation journalière brute (GW)";45,694926
2019/11/01;"Consommation journalière brute (GW)";46,8475908
2019/11/02;"Consommation journalière brute (GW)";45,8595924
2019/11/03;"Consommation journalière brute (GW)";45,9419256
2019/11/04;"Consommation journalière brute (GW)";53,6812464
2019/11/05;"Consommation journalière brute (GW)";56,398242
2019/11/06;"Consommation journalière brute (GW)";57,3450738
2019/11/07;"Consommation journalière brute (GW)";59,2387374
2019/11/08;"Consommation journalière brute (GW)";61,132401
2019/11/09;"Consommation journalière brute (GW)";56,8922412
2019/11/10;"Consommation journalière brute (GW)";55,0809108
2019/11/11;"Consommation journalière brute (GW)";56,9334078
2019/11/12;"Consommation journalière brute (GW)";64,0552296
2019/11/13;"Consommation journalière brute (GW)";65,7018936
2019/11/14;"Consommation journalière brute (GW)";67,719057
2019/11/15;"Consommation journalière brute (GW)";68,8717218
2019/11/16;"Consommation journalière brute (GW)";63,0672312
2019/11/17;"Consommation journalière brute (GW)";60,5560686
2019/11/18;"Consommation journalière brute (GW)";68,2130562
2019/11/19;"Consommation journalière brute (GW)";69,3245544
2019/11/20;"Consommation journalière brute (GW)";70,5183858
2019/11/21;"Consommation journalière brute (GW)";69,0775548
2019/11/22;"Consommation journalière brute (GW)";65,249061
2019/11/23;"Consommation journalière brute (GW)";57,4685736
2019/11/24;"Consommation journalière brute (GW)";55,3279104
2019/11/25;"Consommation journalière brute (GW)";61,0912344
2019/11/26;"Consommation journalière brute (GW)";60,4737354
2019/11/27;"Consommation journalière brute (GW)";60,0620694
2019/11/28;"Consommation journalière brute (GW)";60,2679024
2019/11/29;"Consommation journalière brute (GW)";60,4325688
2019/11/30;"Consommation journalière brute (GW)";58,6212384
2019/12/01;"Consommation journalière brute (GW)";58,3742388
2019/12/02;"Consommation journalière brute (GW)";67,8013902
2019/12/03;"Consommation journalière brute (GW)";71,5475508
2019/12/04;"Consommation journalière brute (GW)";72,864882
2019/12/05;"Consommation journalière brute (GW)";72,5767158
2019/12/06;"Consommation journalière brute (GW)";71,3828844
2019/12/07;"Consommation journalière brute (GW)";60,7619016
2019/12/08;"Consommation journalière brute (GW)";57,2627406
2019/12/09;"Consommation journalière brute (GW)";65,7842268
2019/12/10;"Consommation journalière brute (GW)";69,159888
2019/12/11;"Consommation journalière brute (GW)";69,9008868
2019/12/12;"Consommation journalière brute (GW)";70,0655532
2019/12/13;"Consommation journalière brute (GW)";66,9780582
2019/12/14;"Consommation journalière brute (GW)";59,4034038
2019/12/15;"Consommation journalière brute (GW)";55,8219096
2019/12/16;"Consommation journalière brute (GW)";61,9968996
2019/12/17;"Consommation journalière brute (GW)";60,4737354
2019/12/18;"Consommation journalière brute (GW)";60,926568
2019/12/19;"Consommation journalière brute (GW)";59,485737
2019/12/20;"Consommation journalière brute (GW)";58,250739
2019/12/21;"Consommation journalière brute (GW)";55,6160766
2019/12/22;"Consommation journalière brute (GW)";54,339912
2019/12/23;"Consommation journalière brute (GW)";58,5389052
2019/12/24;"Consommation journalière brute (GW)";55,1220774
2019/12/25;"Consommation journalière brute (GW)";50,3467518
2019/12/26;"Consommation journalière brute (GW)";57,427407
2019/12/27;"Consommation journalière brute (GW)";57,0569076
2019/12/28;"Consommation journalière brute (GW)";56,0689092
2019/12/29;"Consommation journalière brute (GW)";59,279904
2019/12/30;"Consommation journalière brute (GW)";65,3313942
2019/12/31;"Consommation journalière brute (GW)";65,9077266
2020/01/01;"Consommation journalière brute (GW)";60,103236
2020/01/02;"Consommation journalière brute (GW)";64,3433958
2020/01/03;"Consommation journalière brute (GW)";63,1495644
2020/01/04;"Consommation journalière brute (GW)";60,3502356
2020/01/05;"Consommation journalière brute (GW)";59,9797362
2020/01/06;"Consommation journalière brute (GW)";69,2422212
2020/01/07;"Consommation journalière brute (GW)";67,8013902
2020/01/08;"Consommation journalière brute (GW)";64,837395
2020/01/09;"Consommation journalière brute (GW)";63,1083978
2020/01/10;"Consommation journalière brute (GW)";64,1375628
2020/01/11;"Consommation journalière brute (GW)";61,4617338
2020/01/12;"Consommation journalière brute (GW)";60,6795684
2020/01/13;"Consommation journalière brute (GW)";67,1838912
2020/01/14;"Consommation journalière brute (GW)";66,5663922
2020/01/15;"Consommation journalière brute (GW)";65,1667278
2020/01/16;"Consommation journalière brute (GW)";64,0963962
2020/01/17;"Consommation journalière brute (GW)";64,1787294
2020/01/18;"Consommation journalière brute (GW)";62,3262324
2020/01/19;"Consommation journalière brute (GW)";63,3142308
2020/01/20;"Consommation journalière brute (GW)";72,453216
2020/01/21;"Consommation journalière brute (GW)";74,1410466
2020/01/22;"Consommation journalière brute (GW)";74,8408788
2020/01/23;"Consommation journalière brute (GW)";74,4292128
2020/01/24;"Consommation journalière brute (GW)";72,5355492
2020/01/25;"Consommation journalière brute (GW)";65,9900598
2020/01/26;"Consommation journalière brute (GW)";61,1735676
2020/01/27;"Consommation journalière brute (GW)";67,5955572
2020/01/28;"Consommation journalière brute (GW)";68,5835556
2020/01/29;"Consommation journalière brute (GW)";67,719057
2020/01/30;"Consommation journalière brute (GW)";66,689892
2020/01/31;"Consommation journalière brute (GW)";61,132401
2020/02/01;"Consommation journalière brute (GW)";55,0809108
2020/02/02;"Consommation journalière brute (GW)";52,075749
2020/02/03;"Consommation journalière brute (GW)";57,8802396
2020/02/04;"Consommation journalière brute (GW)";62,984898
2020/02/05;"Consommation journalière brute (GW)";65,6195604
